artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Los Tigres Del Norte,Los Hijos De Hernandez,2003,2000,1,0,0.0,"Regresaba de mi tierra
Y al cruzar por la frontera
Me pregunta un oficial
Que cumpliera mis deberes
Que si yo tenía papeles
Se los tenía que enseñar

Y mientras los revisaba
Escuché que murmuraba
Algo que me hizo enojar
Ya con tantos emigrados
Muchos norteamericanos
No pueden ni trabajar

Le dije muy enojado
Eso que tú has murmurado
Tiene mucho de verdad
Los latinoamericanos
A muchos americanos
Le han quitado su lugar

Sí, muy duro trabajamos
Tampoco no nos rajamos
Si la vida hay que arriesgar
En los campos de combate
Nos han echado adelante
Porque sabemos pelear

Aquí nacieron mis hijos
Que ignorando los prejuicios
Y la discriminación
Su patria los reclamaba
Y en el campo de batalla
Pusieron el corazón

Allí nadie se fijaba
Que Hernández ellos firmaban
Eran carne de cañón
Quizá mis hijos tomaron
El lugar que no llenaron
Los hijos de algún sajón

Si en la nómina de pago
Encuentras con desagrado
Mi apellido en español
Lo verás en otra lista
Que a la hora de hacer revista
Son perdidos en acción

Mientras esto le gritaba
El emigrante lloraba
Y dijo con emoción
Puedes cruzar la frontera
Esta y las veces que quieras
Tienes más valor que yo"
Chalino Sánchez,Chuyita Beltran,2008,2005,1,12,0.0,"Cuando vamos a Pomona
Vamos con mucha alegría
Con emoción lo decimos
""Hay que llegar con la tía""
La que en Chino tiene un rancho
Al estilo La Vainilla

El propietario del rancho
Es Catarino Murillo
Y la señora Beltrán
Es la que lo ha construido
Para poder levantarlo
Chuyita cómo ha sufrido

Al rancho bautizaron
""El Durango y Sinaloa""
Porque Chuyita Beltrán
Son los estados que adora
Porque ella nació en Durango
Nunca lo olvida hasta ahora

En el rancho ganadero
Vive con todos sus hijos
Para poder mantenerlos
Qué sacrificio ha tenido
Por querer a otras mujeres
La abandonó su marido

Una huerta muy bonita
Es la que adorna su casa
Dice Chuyita Beltrán
Que se haya muy encantada
Por ser mujer hacendosa
Despierta de madrugada

Chuyita es trabajadora
No digo por alabarla
Los gallos cantan temprano
Para poder levantarla
Nunca anda de mal humor
Y siempre tiene una charla

Vuela, vuela, palomita
Por donde siempre has volado
Si pasas por Las Vainillas
En Durango es el estado
Chuyita siempre recuerda
De aquellos tiempos pasados"
El Palomo Y El Gorrion,Conchita La Viuda Alegre,2008,2005,1,5,0.0,"Calle de la Palma Real
¿Por que estas tan asombrosa?
""Por la muerte de un amigo
Que lo ha matado su esposa""

A las once de la noche
Conchita empezó a pensar
Voy a matar mi marido
Para poderme pasear

Cuando ya estaba dormido
Conchita se le acercó
Perdoname maridito
Ya tu hora se te llego

Conchita, no seas ingrata
¿Por que me vas a matar?
""Por un amigo que tienes
Que va ocupar tu lugar""

La gente lo presentia
La gente lo comentaba
Ahi viene la viuda alegre
Decian, cuando pasaba

Luego que ya lo mato
Lo abrazaba y lo movia
Ahora si ya te moriste
Tesoro, del alma mía

El juez de letras le di
""Conchita, no llores mas
Mira, yo no te castigo
Pues viuda, me gustas mas""

Entre parranda y parranda
Conchita se divertía
Ya se la llevaron presa
Y de la justicia reia

Cantaban los criminales
Alla en las Islas Marías
Pa que escuchara Conchita
Que alli pasaba unos días

La gente lo presentia
La gente lo comentaba
Ahi va la viuda alegre
Decian, cuando pasaba"
Los Cadetes De Linares,Hijo Malvado,2007,2005,1,5,0.0,"Al compás del bajo sexto
Voy a cantar un corrido
Esto pasó allá en Linares
De mi Nuevo León querido

Un crimen tan espantoso
Ni lo quisiera cantar
Como es posible que un hijo
A su padre fue a matar

Toda la gente en Linares
Asustada se quedó
Al escuchar las palabras
Que una madre pronunció

""Un crimen como el que has hecho
De Dios no tiene perdón""
Decía una madre llorando
En medio de su dolor

""En el cielo te castiguen
Cuando tú rindas la cuenta
Que las leyes de la tierra
Jamás cobrarán tu deuda""

Con el correr de los años
Él su familia formó
Y un hijo del matrimonio
A su abuelito vengó

Este fue un hijo malvado
Que mató a su propio padre
Y con un hijo pagó
Este crimen tan cobarde"
Los Tigres Del Norte,El Curita Y La Coqueta,2007,2005,1,0,0.0,"Año del noventa y nueve
el veinticinco de enero
no se me olvida la fecha
porque aposte mi dinero
a las patas del curita
de los hermanos Quintero.

Hasta el carril de aguamansa
en Riversade California
trajeron a la coqueta
del estado de Arizona
a correr con el curita
traía fama de campeona.

No era pericos señores
pero los verdes volaban
a la yegua de los Porras
las apuestas le sobraban
porque decían que al curita
fácilmente le ganaban.

Les damos al dos por uno
los de la yegua gritaban
yo vi las pacas de a miles
que los Quinteros sacaban
para topar los billetes
que a la coqueta apostaban.

Anda el cuyito Pérez
paseando ya a la coqueta
se miraba muy bonita
pero andaba muy inquieta
tal vez pensando en el triunfo
al fin que ya estaba impuesta.

El corredor del curita
un jockey de los mejores
les dijo apuesten sin miedo
que esta la gano señores
a mi me la Pérez Prado
mas de cuatro corredores.

Rompió el silencio un disparo
y los cajones se abrieron
toda la gente gritaba
se vinieron se vinieron
pero al salir el curita
rompió la cuerda primero.

En lo mas seguro hay riesgo
decía Juanito Carmona
nunca pensé que el curita
le quitarían la corona
en el carril de aguamansa
se destrono a la campeona."
Ramon Ayala Y Sus Bravos Del Norte,Cruzando Fronteras,2007,2005,1,5,0.0,"buscando una vida mejor
salieron dejaron su pueblo
se fueron con una ilusion
de alcanzar un bello sueño

el hambre y la necesidad
los trajo cruzando fronteras
volvieron con desilucion
de regreso a su tierra

deben dar gracias a dios
por que pudieron volver
unos salen y jamas regresaran

se han quedado por ahi
en una fosa comun
o muertos en el desierto
en el rio o en el mar

pero por que se ensañan
por que tanta crueldad
con el que deja su tierra
por hambre y necesidad

pero por que se ensañan
donde esta la humanidad
si dios dijo como hermanos
todos se deben tratar

dios no puso las fronteras
ni la tierra dividio
fue la ambicion del humano
la que este mundo cambio

privado de mi libertad
me tienen como un delincuente
nomas por querer trabajar
pa mandarle algo a mi gente

pensando que estoy muy bien
mi esposa y mis hijos estan
no saben que estoy prisionero
por que soy un ilegal

pero por que se ensañan
por que tanta crueldad
con el que deja su tierra
por hambre y necesidad

pero por que se ensañan
donde esta la humanidad
si dios dijo como hermanos
todos se deben tratar

dios no puso las fronteras
ni la tierra dividio
fue la ambicion del humano
la que este mundo cambio
fue la ambicion del humano
la que este mundo cambio"
Valentin Elizalde,El Corrido De Nalo Valdez,2008,2005,1,0,0.0,"Nalo se encuentra de luto
por la muerte de un amigo
Leonardo Valdez el nalo
por todos muy conocido
dejo a su gente llorando
porque el era muy querido
25 de septiembre
el 2001 corria
se celebraban las fiestas
yo lo recuerdo muy bien
el nunca se imaginaba
que al mejor no iba a volver
en la ciudad de agua prieta
las carreras comenzaron
en la quinta hubo un ruidazo
las cosas se calentaron
muchos fueron los testigos
de las cosas que pasaron
el es un tio poderoso
el tornado le apodaban
la carrera habia ganado
y el nalo los esperaba
pero ellos nunca pensaron
que en la morita quedaron
en el acta de su nombre
siempre se recordara
su corido preferido
se les pelo Baltazar
sus amigos lo recuerdan
nunca lo van a olvidar
adios familia y amigos
ya no los volvere a ver
compa tato pues hay le encargo
ya saben lo que hay que hacer
el circo no se a caido
sigue la funcion de usted"
C-Kan,M-E-X-I-C-O,2012,2010,1,9,0.0,"Si te gusta rimar, pintar, pues pon la mano arriba
Bailar, mezclar, pues pon la mano arriba
Al ritmo del bajo si no te cuesta trabajo
Y si la dejaste abajo ¿qué haces aquí, carajo?

No sé si les ha pasado
O si na' más yo lo he notado
Que en todo el estado suena rap en todos lados
Contento, de se ser de mi casa de mi city y

Que las calles huelan a marihuana y graffiti
Guatos de batos sonando en aparatos
Como DJ Cero en los platos de sin formato
Ya rato

Las calles dan talento sin un cheque pero te dejan de a seis como las pintas del peque
Chequen, el jale, se mueve más que el crack, ya hasta la televisora te quiere vender tu rap
Sobres, si es un mexicano sacan el cobre, pero cae un extranjero y a ese si lo que cobre

Pobres. Pero nada de eso hizo daño tanto colega de antaño diciendo ""¡este es mi año!""
¡Pon la mano arriba si también lo haces de cora!
Le toca el turno a México, nos llegó la hora
M-E-X-I-C-O, mucha pensh, mucho scratch, mucho tanks, mucho flow

M-E-X-I-C-O, H-I-P H-O-P, ¡HIP HOP!
M-E-X-I-C-O mucha pensh, mucho scratch, mucho tanks, mucho flow
M-E-X-I-C-O, H-I-P H-O-P, ¡HIP HOP!
Y pa' la motivación, boca floja y el control fueron ayuda
Magisterio, gente loca, las cenizas y H muda
Y hoy sin duda, ya les comprobamos que no es moda
Que era cuestión de tiempo y hoy todo se acomoda
Te aseguro, el Davo va a estar sonando bien duro
Y el timbre pal' recreo (¡puro vandalismo puro!)
Del muro tijuanero Kapel Ciniko y Aero, la G mafia y el Yosi
Al estilo pandillero, ¡oh! el rap malandro están representando, desde cuándo
El Cartel de Santa está sonando y Santa RM pronto va a llenar estadios
Hoy escucho Zmoky por el radio y por la Radio

Adiós, si es que mi cultura no le entiede lo mando de tour, a la rumorosa con el Danger
Y con el Hadrian de copiloto y en moto
Viene de gallo a México y se va con huesos rotos
M-E-X-I-C-O, mucha pensh, mucho scratch, mucho tanks, mucho flow

M-E-X-I-C-O, H-I-P H-O-P, ¡HIP HOP!
M-E-X-I-C-O, mucha pensh, mucho scratch, mucho thanks, mucho flow
M-E-X-I-C-O, H-I-P H-O-P, ¡HIP HOP!

Sigo creyendo en eso de algún día pegar un disco
Llegar con Don Francisco y decirle ""soy de Jalisco, muchos gusto""

Vengo de la tierra de maíz, y vengo a poner en alto al rap de mi país
Porque mire, allá se escribe tanta buena rola, pero pa' sonar tienes que pagar payola

O venderle el culo a la empresa o la emisora, o al candidato o al refresco de cola
Y ¡naaa! En serio he rechazado tantos pesos
El cariño de mi gente tiene mas peso que eso

Como cuando presos me dijeron en prisión
""Oye, C Kan, 'tas cabrón. Te vi en la televisión""
Me dió un gusto por lo que hace el rap de mis aceras y salí a mover cabezas junto
Con Don Calavera

Deberás soy HIP HOP de lunes a domingo, pocos pero locos, nel ¡ya somos un chingo!
M-E-X-I-C-O, mucha pensh, mucho scratch, mucho thanks, mucho flow
M E X I C O, H-I-P H-O-P, ¡HIP HOP!
M-E-X-I-C-O, mucha pensh, mucho scratch, mucho thanks, mucho flow
M-E-X-I-C-O, H-I-P H-O-P, ¡HIP HOP!
Yo vengo de la tierra del tequila! y de HP y de de lo Zimple y MC LUCA y la Mexamafia
La BRS
Los Creyentes del Fonck, de los Mobstas, Los Faltosos, Daplayers Stown, de la Mezcal
La Jonerone
La EmoB, y un chingo más. De México, carnal. Porque a mí no me importa ni el color
Ni cómo te vistas, ni cómo cantes, o qué estilo de música hagas. Me importa que somos mexicanos, estamos
Donde mismo y caminamos de lo mismo. Respeto para todos y cada uno de los exponentes
Dj's, B-Boys y Grafiteros Mexicanos. Y a mis paisanos, mil gracias por creer y apoyar el producto hecho en México.
C-Kan"
C-Kan,Ten La Tuya,2013,2010,1,9,0.0,"Pídele a Dios, no te encuentres con el Boss
Que ando cargando una Beretta con dos
La fama se jodió, la calle se me subió
Hoy pa' los tuyos el sol no salió

Salimos de caceria, se acaba el día
Se asoma la luna y cae la noche fría
Busca la tuya, que yo tengo la mía
Y por aquí la muerte es cosa de todos los días

(¡Dale!)

Cuando andes por la calle con la vista perdida
Ten la tuya que yo tengo la mía
Cuando no se vean luces de la policía
Ten la tuya que yo tengo la mía
Cuando te toque la luz roja encendida
Ten la tuya que yo tengo la mía
Cuando se vaya la luz del día
Ten la tuya que yo tengo la mía

Les doy tres para que corran, traigo un Smiltan pa' sus cachiporras
Les presento al gallo que salió a cuidar las zorras
Sin pericos ni tachas, les apunto y se agachan
Cuando wachan el peine 30 que sale de la cacha

Ellos dicen que son tibios pa' los jales, ¡por favor!
Yo los ví quedarse fríos a la hora de calor
Dale mute o ponle green line, pa' que se callen
Del estudio pa' su casa, no me puede hablar de calle

Yo no ocupo de contarle películas a nadie
Los que rolan conmigo saben cómo corre el baile
El terreno donde ando saben lo que estoy hablando
Por acá es o morir viviendo o vivir matando

Me voy cuando Dios diga y si tú eres el mediador
Pues me harás un favor, así no te mato yo
Te juro hago, los míos estarán hirviendo
En menos de un día nos vemos en el infierno

Cuando andes por la calle con la vista perdida
Ten la tuya que yo tengo la mía
Cuando no se vean luces de la policía
Ten la tuya que yo tengo la mía
Cuando te toque la luz roja encendida
Ten la tuya que yo tengo la mía
Cuando se vaya la luz del día
Ten la tuya que yo tengo la mía

Amenazan, ni ellos saben dónde está mi casa
Pero nada pasa, C-Kan sigue a la alza
Hay masas de gente que me dicen; ""date grasa""
Y comunidad del ampa en mi país me abrazan

Ando pirata, al tiro para armarles un desmadre
Lamentablemente usted sin cuete vale madre
Suéltese el chongo, baje, cuando quieras llega
Que un tiro y un vaso de agua a nadie se le niega

Vamos seamos sinceros, que no soy verdadero
Lo ha visto tu gente en la calle y los noticieros
Cuando tenían problemas a quien le pedían auxilio
Si querían fumar, quién entregaba a domicilio

Shut up madafakas, mejor cierren la boca
Me han visto con fogones, bates, botellas y rocas
Y a veces na'más con los huevos en la mano
Pero no dejo morir ni a mi barrio ni a un hermano

Cuando andes por la calle con la vista perdida
Ten la tuya que yo tengo la mía
Cuando no se vean luces de la policía
Ten la tuya que yo tengo la mía
Cuando te toque la luz roja encendida
Ten la tuya que yo tengo la mía
Cuando se vaya la luz del día
Ten la tuya que yo tengo la mía

Por la envidia que me tienen hoy me miran diferente
Y andan por ahí sintiéndose delincuentes
Pero la gente no los conoce y desconoce
Como no sé, si real se reconocen

Y los que me quieren, me quieren como soy
Los que me odian, me odian por no ser quien quieren que sea
Siguen los pies en el suelo a donde voy
Estoy mirando cómo se los traga la marea

Mucho Wanna Big Stars, narcotraficantes
Mencionan mi nombre en sus rimas alarmantes
Qué los hace pensar que su opinión es importante
Soy quién quiero ser y eso me hace interesante
Los tiempos cambian, ya nada es como antes
Hoy gracias a una PC todos pueden ser cantantes
Mira pero eso si, le pese a quien le pese
Mi éxito crece, tú no te lo mereces

Cuando andes por la calle con la vista perdida
Ten la tuya que yo tengo la mía
Cuando no se vean luces de la policía
Ten la tuya que yo tengo la mía
Cuando te toque la luz roja encendida
Ten la tuya que yo tengo la mía
Cuando se vaya la luz del día
Ten la tuya que yo tengo la mía

(¡Ajá!)
El Boss de la Calle
Está a la vuelta de la esquina
Yo, voy por el sueño de muchos
Y a ustedes ni los escucho
Ya ni los ví
M-O-V
C-Mobstaz
El perro de la base
C-Kan
Cha-cha-chao"
Jenni Rivera,Reina De Reinas,2012,2010,1,0,0.0,"Yo soy la reina de reinas y soy del mero Jalisco
Mi corona es de la blanca e esas que llaman perico
Y la cargo a todas partes, no le sacateo al peligro

Gran linea de san Isidro te e cruzado mas de 100
Mis trenzas sirven de clavo y que algo lleve no creen
El perro nunca me ladra soy cariñosa con el
Al perro le aviento un hueso, al migra un coqueteo
Me dice pa' donde vas, le digo voy de paseo dice
Me siento feliz cada vez que yo te veo

(Y también las mujeres pueden me cae)

Yo soy la reina de reinas y con orgullo lo
Digo aunque me dicen trenzitas algunos de mis amigos
Ven algo raro en mi pelo quieren saber el motivo
Yo no ando de valentona, cosa que sirve de estorbo
Mi arma es mas peligrosa pero no contiene plomo
Cuento con otro atractivo que hago que muerdan el polvo
Ya con esta me despido yo soy la reina de reinas
Pero ninguno se aguite ni suspire con tristeza
Mejor avientense un pase de los que traigo en mis trenzas"
Alemán,Eterno,2018,2015,1,9,0.0,"Seguro me mentiste
Pa' que no estuviera triste
¿Por qué nunca me dijiste que te irías con el Eclipse?
Fuck, mi corazón partiste, pero qué bueno que partiste
Porque ya no hay dolor, a la vez que el quiste
Siempre viviste como tú quisiste
Entre micros, tornas y mixes
La puta vida es un juego y le aposté a los sixe's, damn
Hay version en la final
Lo único que yo quisiera es abrazar a mi carnal
Y lloré pa' mi compa R.I.P
Ponme la de Intocable, El Amigo Que Se Fue""
Quisiera decirte que
Me dueles un chingo, que sigo llorándote
No hay pedo, sé, si, ya lo sé
Que cada lágrima la vales wey
Pero ya no lloraré más, sacaré las lágrimas
Lucharé por mi familia, siempre he sido el más tenaz
Ya que todo es un caos, maldito caos
Más que clica, una familia en la Green House
Y ya ni modo ¿qué más da si la vida se nos va?
Yo quisiera ser tan fuerte como lo es tu mamá
Querida mama, toda la gente te ama
Una abrazo para mi hermana y un beso para Luciana
Ey, todos seremos fuertes
Ey, una y tantas veces
Ey, compas no se dejen
Ey, se nos fue el jefe
Siempre voy a recordarte agarrándome a carrilla
O fumándonos un gallo, no sufriendo en la camilla
Que plantaste la semilla, me decías ""pinche rana
Nunca pierdas la humildad
Cuando llegara la fama""
No andábamos sobre lana antes que esto de ser MC
Por eso te doy las gracias, por siempre creer en mí
Y te siento aquí, aquí aquí
Sentado viéndome, siento tu ki
Pero también un gran dolor, no exagero en el tamaño
Siempre que me fumo un leño te aseguro que te extraño
¡Qué ironía que en la vida hay cosas que no encajan!
Te llegué a cargar borracho y ahora en una caja
Pero mi cora no se raja y aguanta todo el dolor
Porque mil veces más grande siempre fue todo tu amor"
C-Kan,Por El Mexicano,2015,2015,1,0,0.0,"escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion
escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion
humanidad levantate
abre tus ojos y despierta
seres terrestres de la tierra
avienes nos bombardean mientras soldados nos rodean tropas tiran desde trocas y todo lo controla europa
¿que significa tu existencia?
muerte llega aun que tu corras
no quieren el narcotrafico pero quieren la droga ha
pasa el toque como reloj, final de lo que conosen y el comienso de lo que no
siento la carretera sin manos en el volante, cuesta saber lo que has pasado y seguir pa' delante ha
esa luz es tu unico escape
un hombre muere mientras otro niño nace
alquimista de palabras
el remedio pa' la mente
la educacion no te la enseñan porque el gobierno te la vende
el entiende presente, pasado y futuro cierro los ojos en la noche cuando rezo duro
escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion
escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion
hola que tal
buen dia
señor presidente
te habla un numero mas de su estadistica de delincuentes
le he escrito ya en no se cuantas ocasiones
mas de un par de barras en ecritos y canciones
y hay acciones que no olvidan ni las bocas que callaste ni los padres de hermosillo ni todos los estudiante
seguire dando el mensaje yo si se cual es mi norte aunque tu vengas y me niegues 10 veces el pasaporte
si hay dolor en mis canciones es porque mi pueblo reza
orgullo de mi nacion
mi gobierno me averguenza
que certeza que si estudias la violencia de procura mas si no estudias ni lees chance y de una te postulas
luego una madre que llora por la vida de su hijo inosente y es culpable la justicia se lo dijo
hierva mala nunca muere si no arrancas de raiz
a una mafia que corrompe y que gobierna a su pais
no tiene la culpa el paisa el futuro esta podrido
no digan que es malo el rap mientras hay narcocorridos
si crecio el pueblo perdido y aturdido por la violencia
no culpen a un criminal de toda una delincuencia
porque ningun joven nace queriendo ser delincuente
lo orillan o aprende
hasta la libertad se vende
y gana mas en una esquina que en un empleo que la ofende
poque ella es madre soltera y eso el patron no lo entiende
escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion
escucho
la voz de todo un pueblo en oracion
cartuchos
que matan a inosentes sin razon
hay muchos
que pierden la vida y el corazon luchando por su tierra cotra su misma nacion"
C-Kan,El Llanto Del Inmigrante,2015,2015,1,0,0.0,"De morro todo se me hacía fácil
mis jefes dejaron todo por el
bien de sus seres queridos.
Estados Unidos tierra de nosotros
lugar donde vivimos
el enemigo es el gobierno Americano
quieren acabar con el sombra marihuano
pero yo sigo dándole nada me desenfoca
toque en la boca viviendo la vida loca.

Coca con el presidente con hielo
que en paz descanse mi jefito en el cielo.
El prieto esta es dedicada para la plevada,
moviendo jale, escuchando Ramón Ayala.
Oigan el llanto de mi gente, no nos hacen caso
vamos marchando hacia adelante todos abran paso.
Yo soy el sombra y esta es para ustedes
El Himno de las calles, el grito de mi gente.

¿Dime que culpa tienes tú o que culpa tengo yo?
De haber nacido de este lado de la Porte
¡Que culpa tienes tú, que culpa tengo yo?
De que la calle y el gobierno sea un desorden
Yo pensando si volverán
Que Dios bendiga a la familia no se olvidará
Tantos Sueños tan inocentes, Tanto
Por el llanto de toda mi gente.

Esta la hicimos pa mi raza, mi raza
Pa los que dejaron su casa
Pa esos a los que el gobierno considera
Una amenaza
Porque cuando se encuentran muriendo allá afuera
Cruzando el desierto por una bandera
Arriesgándolo todo la familia entera
Por un bienestar que sea lo que ellos quieran
Mirando a los nombres en la cruz de madera
Prometen volver porque alguien los espera
Y los miran caer como si no sintieran
Pero ni con eso tumban su frontera

Viajando en la bestia
Un paisa haciendo ganas
Sueño el Mexicano
Por su pesadilla Americana.
Toca otra de Vicente
El Traidor del presidente
Salud por el inútil que decide por mi gente
Wacha hoy no quieren ni wacharnos
Sin papeles ni en la esquina
Y si nos quieren en sus campos
Sus fintas y sus cocinas.

Y Por acá les cruzan marihuana y cocaína
Homie por estos barrios
Hasta el diablo se persina
Si preguntan dónde viene la realidad
De mi Lexico
es porque yo nací, crecí y vivo en México.

¿Dime que culpa tienes tú o que culpa tengo yo?
De haber nacido de este lado de la Porte
¡Que culpa tienes tú, que culpa tengo yo?
De que la calle y el gobierno sea un desorden
Yo pensando si volverán
Que Dios bendiga a la familia no se olvidará
Tantos Sueños tan inocentes, Tanto
Por el llanto de toda mi gente.

Cansados de vivir llorando
En nuestras tierras sin perdón
No más lamentos estoy aquí
Y que sigan escuchando mi llanto"
Joan Sebastian,Carrera A Muerte,2015,2015,1,12,0.0,"En la raya dos caballos
En la meta dos pistolas
En el pueblo no había feria
En él ya no había bolas
Era una carrera a muerte
Era una carrera a solas

Juan Pedro dice a Jacinto
Vamos a echarnos un trago
Porque si te falla el Pinto
En esta noche te acabo
Y yo sé bien que ni el viento
Le gana a mi Colorado

Entonces dijo Jacinto
Mientras Juan Pedro bebia
Que Dios te lleve a su reino
Que perdone tu osadia
Voy a ganar la carrera
Y esa mujer va a ser mia

Y estando la luna llena
Brindaron por la Maria
Era la hembra bonita
Que los dos hombres querian
Estando la luna llena
Los dos a un tiempo contaron
Y donde hicieron el brindis
La polvadera dejaron

Pasado el medio llano
Los caballos se atracaban
Como si ya presintieran
Que a la muerte se acercaban
Y al llegar a la meta
Esa carrera empataban

Y estando la luna llena
Descontaron sus pistolas
En el pueblo no habia feria
En el pueblo no habia bolas
Estando la luna llena
Cinco balazos sonaros
Tres acabaron con Pedro
Dos a Jacinto mataron

Dos amigos
Dos caballos
Dos pistolas
Y un amor
Los amigos ya murieron
Las pistolas se perdieron
Los caballos sepa Dios

Dos amigos
Dos caballos
Dos pistolas
Y un amor
Los amigos ya murieron
Las pistolas se perdieron
La María se encuentra en flor."
